time,x,y,z,gx,gy,gz,barometer
3.977,0.37,-0.62,0.65,-1.79,-1.17,0.52,1007.43
4.065,0.32,-0.63,0.63,0.09,-1.85,1.02,1007.49
4.118,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.49
4.359,0.39,-0.57,0.63,0.09,-1.85,1.02,1007.47
4.364,0.83,-0.69,0.75,-0.31,-1.59,-0.44,1007.47
4.471,0.78,-0.53,0.43,0.15,-0.86,-0.91,1007.35
4.544,0.82,-0.53,0.44,-0.30,-0.03,-0.44,1007.43
4.638,0.91,-0.47,0.50,0.14,1.48,-0.91,1007.35
4.742,0.77,-0.35,0.60,0.76,2.54,-0.57,1007.41
4.837,0.41,-0.35,0.69,0.40,3.07,0.67,1007.45
4.894,0.34,-0.37,0.66,-0.72,1.16,1.51,1007.48
5.018,0.26,-0.38,0.70,-0.46,-1.66,2.43,1007.39
5.074,0.33,-0.64,0.64,-1.74,-1.83,1.70,1007.35
5.178,0.46,-0.59,0.72,-0.53,-0.79,-0.35,1007.45
5.284,0.36,-0.60,0.65,0.04,-1.96,-0.78,1007.43
5.364,0.63,-0.60,0.59,-0.81,-0.53,-2.03,1007.35
5.45,0.57,-0.69,0.47,-1.41,-0.16,-1.32,1007.48
5.564,0.63,-0.45,0.47,1.76,-0.82,-1.69,1007.34
5.636,0.92,-0.47,0.55,-0.77,-0.74,-0.74,1007.49
5.718,0.90,-0.40,0.70,1.03,3.54,-1.09,1007.44
5.831,0.46,-0.38,0.75,1.09,3.22,-0.36,1007.35
5.915,0.36,-0.39,0.73,-0.62,1.71,0.80,1007.37
5.984,0.26,-0.45,0.73,-0.66,-0.57,1.75,1007.30
6.098,0.23,-0.56,0.64,-1.01,-1.20,1.35,1007.39
6.179,0.32,-0.57,0.66,-2.60,-1.46,0.05,1007.39
6.264,0.34,-0.55,0.61,-0.06,-1.89,-0.51,1007.42
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.336,0.48,-0.61,0.59,-0.86,-1.20,-1.50,1007.47
6.574,0.61,-0.48,0.56,-0.86,-1.20,-1.50,1007.47
6.614,0.83,-0.51,0.43,0.21,1.24,-0.81,1007.44
6.706,0.80,-0.55,0.58,-0.28,2.85,-0.84,1007.36
6.781,0.36,-0.56,0.56,0.07,0.96,0.79,1007.32
6.899,0.35,-0.52,0.60,0.42,0.02,0.95,1007.39
6.98,0.36,-0.62,0.60,-1.73,-1.19,0.95,1007.33
7.047,0.37,-0.68,0.58,-1.14,-0.95,0.83,1007.40
7.174,0.61,-0.86,0.34,-0.87,-2.89,-0.87,1007.39
7.256,0.40,-0.61,0.52,0.42,-1.56,-1.51,1007.39
7.374,0.94,-0.72,0.33,-0.08,-2.56,-2.25,1007.37
7.475,0.90,-0.64,0.38,-1.53,0.39,-1.35,1007.46
7.56,0.77,-0.55,0.40,0.58,0.45,-0.80,1007.45
7.665,0.88,-0.56,0.56,0.25,0.58,-0.51,1007.37
7.741,0.67,-0.46,0.52,0.44,3.20,0.15,1007.52
7.805,0.49,-0.48,0.61,0.07,1.85,0.73,1007.47
7.909,0.23,-0.52,0.60,0.42,0.50,1.49,1007.44
7.99,0.28,-0.69,0.58,-1.53,-2.12,2.20,1007.42
8.091,0.27,-0.59,0.59,-1.95,-2.49,0.54,1007.39
8.182,0.29,-0.49,0.55,0.04,-0.92,0.10,1007.49
8.266,0.54,-0.56,0.31,-0.83,-3.46,-2.20,1007.41
8.383,1.03,-0.89,0.26,-3.16,0.35,-1.03,1007.40
8.454,0.80,-0.46,0.33,1.19,1.50,-2.90,1007.39
8.55,0.80,-0.46,0.33,0.00,1.39,-3.49,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.586,0.83,-0.40,0.37,-0.60,1.30,-1.50,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
8.968,0.83,-0.40,0.37,0.36,1.24,-0.69,1007.42
9.0,0.22,-0.36,0.77,-1.45,-0.37,1.98,1007.34
9.07,0.09,-0.50,0.61,-0.97,-3.52,3.91,1007.45
9.184,0.36,-0.62,0.71,-0.38,-0.79,0.44,1007.42
9.306,0.36,-0.62,0.71,-0.57,-1.76,-0.26,1007.46
9.373,0.76,-0.95,0.03,0.27,-4.28,0.60,1007.49
9.468,0.42,-0.72,0.44,1.27,-2.75,-1.32,1007.38
9.554,0.96,-0.79,0.26,-2.83,-0.22,-1.48,1007.36
9.647,0.86,-0.56,0.31,-0.28,1.65,-1.07,1007.31
9.724,0.83,-0.45,0.35,0.18,1.71,-1.67,1007.43
9.81,0.86,-0.36,0.41,-0.94,0.18,-1.23,1007.44
9.906,0.99,-0.36,0.44,0.44,2.10,-0.89,1007.43
9.997,0.44,-0.31,0.73,0.48,2.61,2.14,1007.42
10.096,0.44,-0.31,0.73,-1.00,1.21,1.77,1007.42
10.202,0.23,-0.32,0.70,-1.13,-2.22,2.42,1007.35
10.29,0.13,-0.43,0.63,-1.39,-2.23,1.68,1007.33
10.386,0.28,-0.63,0.59,-0.20,-1.80,-0.18,1007.40
10.479,0.31,-0.60,0.58,-0.24,-3.88,-1.24,1007.41
10.534,0.83,-0.68,0.23,-1.14,-3.08,-1.97,1007.52
10.607,0.99,-0.79,0.26,-2.89,0.72,-0.65,1007.44
10.721,0.79,-0.55,0.34,0.87,1.56,-1.83,1007.45
10.814,0.90,-0.42,0.38,-0.37,0.40,-2.37,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
10.897,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.40
11.131,0.96,-0.48,0.37,0.65,1.30,-0.50,1007.37
11.164,0.28,-0.40,0.72,0.14,0.57,1.49,1007.39
11.269,0.24,-0.66,0.58,-1.12,-3.23,3.14,1007.35
11.329,0.39,-0.60,0.63,-2.40,-2.09,0.57,1007.40
11.462,0.43,-0.63,0.60,-0.71,-4.15,-1.43,1007.39
11.53,0.94,-0.78,0.14,-0.51,-4.06,-1.75,1007.47
11.613,1.10,-0.90,0.26,-3.55,0.74,-0.68,1007.36
11.73,0.80,-0.57,0.34,1.14,1.67,-2.18,1007.40
11.807,0.88,-0.44,0.40,-0.40,0.74,-3.09,1007.37
11.91,0.94,-0.50,0.34,-0.82,3.69,-0.26,1007.51
12.007,0.95,-0.36,0.56,1.66,4.48,0.89,1007.38
12.087,0.42,-0.36,0.68,-1.47,1.42,1.10,1007.39
12.199,0.38,-0.34,0.72,-0.87,-0.13,1.57,1007.49
12.285,0.17,-0.45,0.66,-0.83,-2.24,2.75,1007.46
12.354,0.32,-0.62,0.69,-1.41,-2.16,1.47,1007.40
12.45,0.35,-0.63,0.61,-0.37,-1.60,-0.11,1007.30
12.545,0.53,-0.53,0.44,-0.40,-3.85,-1.50,1007.47
12.63,0.99,-0.77,0.25,-1.14,-2.58,-1.73,1007.36
12.726,0.88,-0.58,0.34,0.81,1.60,-1.55,1007.47
12.804,0.73,-0.54,0.35,0.77,1.13,-1.66,1007.47
12.904,0.86,-0.49,0.37,-0.51,-0.01,-1.16,1007.44
13.001,0.94,-0.42,0.46,1.28,4.71,-0.59,1007.45
13.097,0.60,-0.26,0.53,0.60,4.29,0.33,1007.47
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.137,0.60,-0.26,0.53,-0.39,1.65,1.10,1007.34
13.441,0.36,-0.23,0.67,-0.39,1.65,1.10,1007.34
13.454,0.19,-0.51,0.61,-1.72,-2.31,1.90,1007.32
13.547,0.34,-0.51,0.55,-0.96,-1.38,-1.06,1007.39
13.629,0.59,-0.51,0.43,0.36,-3.65,-1.46,1007.40
13.722,0.95,-0.72,0.36,-1.52,0.90,-1.10,1007.37
13.826,0.83,-0.58,0.36,0.68,1.32,-1.34,1007.33
13.933,0.88,-0.46,0.39,0.45,0.46,-1.48,1007.44
14.016,0.98,-0.48,0.39,0.90,2.62,-1.05,1007.41
14.088,0.55,-0.32,0.53,0.31,3.58,1.12,1007.45
14.18,0.39,-0.31,0.57,-0.44,0.81,1.61,1007.38
14.263,0.42,-0.43,0.67,-0.34,-0.20,1.65,1007.40
14.329,0.34,-0.42,0.73,-1.03,-0.55,1.10,1007.34
14.454,0.24,-0.43,0.73,-0.24,0.08,-0.11,1007.36
14.536,0.32,-0.47,0.77,-0.11,-0.10,-0.19,1007.43
14.63,0.42,-0.53,0.82,0.62,0.58,-0.02,1007.43
14.731,0.36,-0.50,0.80,0.21,-0.04,0.07,1007.43
14.812,0.32,-0.45,0.77,0.11,0.16,0.05,1007.35
14.922,0.30,-0.47,0.75,0.11,0.06,-0.33,1007.31
14.977,0.31,-0.49,0.78,0.16,0.03,-0.19,1007.53
15.084,0.27,-0.49,0.82,0.20,0.17,-0.02,1007.46
15.177,0.26,-0.47,0.82,0.12,0.14,-0.03,1007.39
15.265,0.28,-0.45,0.82,0.05,0.10,-0.01,1007.33
15.364,0.25,-0.43,0.80,0.03,0.05,-0.19,1007.45
15.401,0.25,-0.43,0.80,0.14,0.10,-0.01,1007.45
15.642,0.27,-0.46,0.81,0.14,0.10,-0.01,1007.45
15.642,0.27,-0.46,0.81,0.14,0.10,-0.01,1007.45
15.72,0.27,-0.42,0.82,0.05,-0.08,-0.16,1007.47
15.833,0.26,-0.43,0.83,0.18,0.00,0.01,1007.44
15.916,0.27,-0.40,0.83,-0.02,-0.06,-0.07,1007.44
15.998,0.26,-0.41,0.84,0.14,0.10,0.08,1007.35
